Instances,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.684684685,1,1,1,0.7,0.727272727,0.693877551,0.693548387,0.681818182,0.689655172,0.666666667,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.909090909,1,1,1,0.891891892,1,1,1,0.9,0.909090909,0.897959184,0.903225806,0.897727273,0.896551724,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.818181818,1,1,1,0.756756757,1,1,1,0.766666667,0.818181818,0.755102041,0.758064516,0.75,0.75862069,1,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,1,0.558558559,1,1,0.5,0.566666667,0.545454545,0.551020408,0.564516129,0.556818182,0.568965517,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.909090909,1,1,1,0.90990991,1,1,0.5,0.633333333,0.636363636,0.632653061,0.64516129,0.636363636,0.637931034,0.666666667,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.181818182,0,0,0,0.198198198,0,0,0,0.2,0.181818182,0.204081633,0.193548387,0.193181818,0.413793103,0.333333333,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.738738739,1,1,1,0.733333333,0.727272727,0.734693878,0.741935484,0.738636364,0.74137931,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,1,0.585585586,1,1,0.5,0.6,0.636363636,0.591836735,0.580645161,0.590909091,0.586206897,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.727272727,1,0.666666667,1,0.702702703,1,1,1,0.7,0.727272727,0.693877551,0.709677419,0.704545455,0.706896552,0.666666667,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.342342342,0,0,0.5,0.333333333,0.363636364,0.346938776,0.338709677,0.340909091,0.344827586,0.333333333,0
